Date,Close,High,Low,Open,Volume
1/5/2015,28.7277832,28.99066814,27.91462899,28.09285385,234050400
4/5/2015,28.67208481,29.08869007,28.57406004,28.85031135,203953200
5/5/2015,28.02602577,28.61639775,28.02156917,28.54956236,197085600
6/5/2015,27.85002899,28.2376699,27.48243768,28.1953407,288564000
7/5/2015,28.02227974,28.20572426,27.7448745,27.91265918,175763600
8/5/2015,28.55024529,28.55024529,28.21243828,28.33995458,222201600
11/5/2015,28.25941467,28.5368182,28.10505222,28.49878742,168143200
12/5/2015,28.15874481,28.38469362,27.92384557,28.09834137,192640000
13/5/2015,28.19006729,28.45404862,28.15874762,28.22138697,138776800
14/5/2015,28.84778023,28.84778023,28.4473356,28.50326383,180814000
15/5/2015,28.80752182,28.96859544,28.6822431,28.8746364,152832000
18/5/2015,29.12519073,29.24375833,28.71579561,28.72027082,203531600
19/5/2015,29.09834099,29.27954791,29.00214266,29.23704191,178532800
20/5/2015,29.09610558,29.30192108,28.93503198,29.08268334,145819600
21/5/2015,29.39364815,29.44734049,29.04465645,29.09834879,158921600
22/5/2015,29.65090752,29.74710584,29.39587494,29.44062025,182384000
26/5/2015,28.99766731,29.73368472,28.88581085,29.66433427,282790400
27/5/2015,29.53905106,29.58826817,29.09386455,29.15873979,183332800
28/5/2015,29.48089027,29.51892106,29.32876712,29.49878772,122933200
29/5/2015,29.1453228,29.40706654,29.06031079,29.35784942,203538000
1/6/2015,29.20348549,29.39364285,29.09386833,29.14532135,128451200
2/6/2015,29.07373428,29.23033265,28.93055814,29.05136162,134670400
3/6/2015,29.10952759,29.29297384,29.06031047,29.23033449,123934000
4/6/2015,28.93950653,29.2124366,28.83883639,28.98872365,153800400
5/6/2015,28.78067207,29.01333547,28.71579681,28.97082946,142507200
8/6/2015,28.59051895,28.90595507,28.37351709,28.83660118,210699200
9/6/2015,28.50550079,28.65315214,28.10281855,28.34442721,224301600
10/6/2015,28.83212662,28.93503266,28.60170084,28.61736068,156349200
11/6/2015,28.76724815,29.12295093,28.74263959,28.89923798,141563600
12/6/2015,28.44957352,28.70908134,28.43615129,28.67776167,147544800
15/6/2015,28.39364624,28.46523431,28.12295378,28.2102017,175955600
16/6/2015,28.54576492,28.60169315,28.27059902,28.41824864,125976400
17/6/2015,28.47865295,28.60840514,28.35337257,28.57261196,131672400
18/6/2015,28.60840988,28.70460651,28.46076023,28.46299784,141628800
19/6/2015,28.32205391,28.59498393,28.27731201,28.57037537,218867600
22/6/2015,28.54801369,28.64868385,28.42944608,28.52116751,136157200
23/6/2015,28.41825867,28.5480126,28.38470138,28.51893053,121075600
24/6/2015,28.65986061,29.03793597,28.43838531,28.45851865,221123600
25/6/2015,28.52339745,28.90370873,28.52339745,28.82764715,127752400
26/6/2015,28.35561943,28.63302304,28.30192879,28.56143496,176267200
29/6/2015,27.85897064,28.29297427,27.84778602,28.06702373,196645600
30/6/2015,28.06031418,28.21467665,27.93279787,28.09163385,177482800
1/7/2015,28.32205391,28.39811719,28.1855889,28.38916846,120955200
2/7/2015,28.28626442,28.34219265,28.13637545,28.28402681,108844000
6/7/2015,28.18783188,28.23928661,27.93056164,27.9506967,112241600
7/7/2015,28.1184845,28.22139226,27.68895429,28.16322641,187787200
8/7/2015,27.4204998,27.8835856,27.41378869,27.84779241,243046400
9/7/2015,26.86121178,27.7538259,26.67105613,27.70684639,314380000
10/7/2015,27.57933426,27.70685058,27.11624849,27.2795597,245418000
13/7/2015,28.11177063,28.13414158,27.81199438,27.97083038,165762000
14/7/2015,28.10058022,28.27060251,27.97306392,28.19677684,127072400
15/7/2015,28.37127495,28.44510063,28.09387138,28.12519106,134596800
16/7/2015,28.74934769,28.76277333,28.48984157,28.57708948,144889600
17/7/2015,28.99766731,28.99766731,28.70460394,28.87686384,184658800
20/7/2015,29.54577255,29.74711285,29.23928347,29.29968693,235600800
21/7/2015,29.25046539,29.73592204,29.15427047,29.72026391,307025600
22/7/2015,28.01333618,28.07597554,27.29074259,27.29074259,461802400
23/7/2015,27.99991608,28.43168047,27.97754341,28.23257606,203998000
24/7/2015,27.85225868,28.12966223,27.71803127,28.03570321,168649200
27/7/2015,27.46523666,27.65315642,27.31982462,27.53682474,177822000
28/7/2015,27.60169792,27.7202672,27.41601751,27.60169792,134472400
29/7/2015,27.5144558,27.62854988,27.35338219,27.55025069,148046800
30/7/2015,27.37574959,27.42049149,27.22809825,27.36456326,134513200
31/7/2015,27.13638115,27.43615568,27.04913324,27.42720696,171540000
3/8/2015,26.49655724,27.42049093,26.29074006,27.18111818,279904000
4/8/2015,25.64645576,26.33101693,25.33549486,26.26837757,496554400
5/8/2015,25.81647491,26.27284954,25.07822149,25.26837716,397250400
6/8/2015,25.87265015,26.18052475,25.64567859,26.06142049,211612000
7/8/2015,25.96029663,26.12434705,25.73107731,25.74905576,154681600
10/8/2015,26.90414619,26.96482135,26.18727106,26.18727106,219806400
11/8/2015,25.5041008,26.55806412,25.46814561,26.47491505,388331200
12/8/2015,25.89736938,25.93782005,24.63665903,25.28836341,404870000
13/8/2015,25.87714195,26.15804883,25.74005926,26.07714751,194143200
14/8/2015,26.05917549,26.13782909,25.62096134,25.69062571,171718000
17/8/2015,26.32884789,26.43896293,25.95580263,26.07715464,163538800
18/8/2015,26.18052673,26.3917693,26.07041169,26.16479601,138242800
19/8/2015,25.84568787,26.18502224,25.77152802,26.09063791,193146000
20/8/2015,25.31533241,25.69736514,25.0861114,25.63669,274006400
21/8/2015,23.76697731,25.1467922,23.74225736,24.81644533,513102000
24/8/2015,23.1736927,24.45013353,20.67474468,21.31970745,648825200
25/8/2015,23.31303215,24.96926036,23.25909849,24.96926036,414406400
26/8/2015,24.65014458,24.695089,23.60741823,24.06585681,387098400
27/8/2015,25.37600899,25.4479211,24.72430454,25.22094952,338464400
28/8/2015,25.45916176,25.46365552,25.06589198,25.20746849,212657600
31/8/2015,25.34005547,25.73781897,25.16926355,25.17600505,224917200
1/9/2015,24.20743752,25.14229495,24.12653618,24.75352069,307383600
2/9/2015,25.2456665,25.2456665,24.52429772,24.77149719,247555200
3/9/2015,24.80296135,25.34454907,24.7288015,25.27937845,212935600
4/9/2015,24.55575943,24.82093564,24.38496925,24.4883428,199985200
8/9/2015,25.23892975,25.29511114,24.79172632,25.11308397,219374400
9/9/2015,24.75352097,25.62320779,24.66812415,25.56478038,340043200
10/9/2015,25.29735184,25.45690675,24.69733511,24.78048245,251571200
11/9/2015,25.66590691,25.66590691,25.11532995,25.12207144,199662000
14/9/2015,25.91310692,26.26817376,25.81198109,26.19850937,233453600
15/9/2015,26.13108635,26.18726774,25.71309669,26.05243275,173364800
16/9/2015,26.1602993,26.189513,25.94231527,26.12434239,148694000
17/9/2015,25.60074234,26.17828712,25.5557979,25.99176616,256450400
18/9/2015,25.49511337,25.68613146,25.1400483,25.21645417,297141200
21/9/2015,25.89063072,25.92658763,25.54230714,25.54455317,200888000
22/9/2015,25.48388481,25.65917051,25.28612518,25.47938934,201384800
23/9/2015,25.69062424,25.7805148,25.46140494,25.53556306,143026800
24/9/2015,25.84344482,25.95580763,25.25241709,25.45017501,200878000
25/9/2015,25.77826881,26.22322618,25.62320763,26.16704479,224607600
28/9/2015,25.26814842,25.74681336,25.26814842,25.58501064,208436000
29/9/2015,24.50856972,25.50859952,24.23889972,25.35578606,293461600
30/9/2015,24.78722572,25.06588489,24.43440672,24.75801031,265892000
1/10/2015,24.62542152,24.63441075,24.11529366,24.51081104,255716400
2/10/2015,24.80521202,24.94679025,24.16923985,24.27261343,232079200
5/10/2015,24.89510345,25.02769246,24.51082286,24.69285006,208258800
6/10/2015,25.01420593,25.11083801,24.6681283,24.86139246,192787200
7/10/2015,24.89510345,25.11758133,24.58723046,25.11083984,187062400
8/10/2015,24.60745049,24.76251168,24.31755429,24.76251168,247918400
9/10/2015,25.19622612,25.23218131,24.6051969,24.7198074,211064400
12/10/2015,25.0793705,25.33780522,25.0434153,25.33331146,121868800
13/10/2015,25.12207222,25.27039021,24.87262669,24.90408814,132197200
14/10/2015,24.76700211,25.06139202,24.62093016,25.00970611,177849600
15/10/2015,25.13779831,25.19173196,24.82992371,24.92880349,150694000
16/10/2015,24.95352554,25.16926187,24.83891503,25.11982197,156930400
19/10/2015,25.10858917,25.11308293,24.74453312,24.89959432,119036800
20/10/2015,25.56702423,25.65691479,24.90408457,25.02094109,195871200
21/10/2015,25.56478119,25.97378166,25.55129649,25.61871485,167180800
22/10/2015,25.95580292,25.95580292,25.64118678,25.69287442,166616400
23/10/2015,26.76031876,26.79402793,26.1423235,26.22547085,237467600
26/10/2015,25.90636444,26.546832,25.8254631,26.53559675,265335200
27/10/2015,25.74231911,26.18952259,25.6164716,25.93333553,279537600
28/10/2015,26.80301285,26.80975605,26.08164411,26.27715594,342205600
29/10/2015,27.08616638,27.12212329,26.57828623,26.67491827,204909200
30/10/2015,26.85470009,27.24122826,26.84346313,27.18954064,197461200
2/11/2015,27.23223877,27.27268943,26.87941977,27.14684369,128813200
3/11/2015,27.54461288,27.75136,27.12437545,27.14460165,182076000
4/11/2015,27.41651917,27.82551963,27.33112407,27.67045844,179544400
5/11/2015,27.29013252,27.68960037,27.12312425,27.50002197,158210800
6/11/2015,27.32172203,27.49098762,27.22242072,27.33300709,132169200
9/11/2015,27.21114731,27.49099938,27.09379054,27.29916531,135485600
10/11/2015,26.35353088,26.64692535,26.19329295,26.38287136,236511600
11/11/2015,26.20457649,26.50022657,26.00145739,26.26325573,180872000
12/11/2015,26.11656189,26.36481783,26.10076383,26.23843337,130102400
13/11/2015,25.35373306,26.08270445,25.33793501,25.99919945,183249600
16/11/2015,25.76899529,25.78253598,25.05130906,25.13706968,152426800
17/11/2015,25.65841293,25.96534808,25.57490794,25.9360076,110467600
18/11/2015,26.47088432,26.51602113,26.06690353,26.12558276,186698800
19/11/2015,26.80716133,27.02607848,26.35127333,26.54987772,173183200
20/11/2015,26.92452049,27.06444565,26.82296008,26.90195036,137148400
23/11/2015,26.57470512,27.02156717,26.48217242,26.91774939,129930000
24/11/2015,26.82972908,26.93580248,26.43252032,26.47991449,171212800
25/11/2015,26.63789749,26.90872355,26.61307173,26.90420883,85553200
27/11/2015,26.58824158,26.72365544,26.54084741,26.69657233,52185600
30/11/2015,26.69882965,26.94934289,26.57470085,26.62886536,156721200
1/12/2015,26.48217201,26.81393293,26.37384297,26.80039223,139409600
2/12/2015,26.242939,26.65594748,26.19780219,26.48216716,133546400
3/12/2015,25.99920273,26.3580468,25.77802991,26.30388227,166278000
4/12/2015,26.86358643,26.91323796,25.97889172,26.01951555,231108000
7/12/2015,26.69431877,27.05090546,26.58824536,26.85230106,128336800
8/12/2015,26.68304443,26.76654774,26.37385182,26.52280473,137238000
9/12/2015,26.09399223,26.56116534,25.97212076,26.54988028,185445600
10/12/2015,26.21811485,26.39189518,26.06916201,26.1887761,116850800
11/12/2015,25.54331207,26.04208126,25.46883478,25.99694444,187544800
14/12/2015,25.38533211,25.43046892,24.77823215,25.31762517,257274800
15/12/2015,24.93620682,25.45754602,24.90461071,25.26345467,213292400
16/12/2015,25.12804604,25.27474326,24.55480129,25.06711117,224954000
17/12/2015,24.59542656,25.33342399,24.59542656,25.2815151,179091200
18/12/2015,23.92964935,24.71729838,23.87999782,24.57963056,385813200
21/12/2015,24.22304535,24.23207306,23.82583478,24.21176028,190362400
22/12/2015,24.20047569,24.31106211,24.02443797,24.23884216,131157600
23/12/2015,24.51191711,24.56608163,24.19369694,24.209495,130629600
24/12/2015,24.38101959,24.59993674,24.36296418,24.59993674,54281600
28/12/2015,24.10794258,24.30429136,23.9635027,24.28172123,106816800
29/12/2015,24.54125595,24.69698086,24.11696411,24.13953251,123724800
30/12/2015,24.22077942,24.53222751,24.18918331,24.50514612,100855200
31/12/2015,23.75586891,24.15533507,23.65656585,24.15082207,163649200
4/1/2016,23.77617836,23.78069307,23.02012556,23.15779508,270597600
5/1/2016,23.18036079,23.88901934,23.11265558,23.86645094,223164000
6/1/2016,22.72672844,23.10362784,22.53940914,22.69513233,273829600
7/1/2016,21.76755524,22.59808517,21.76304225,22.27083904,324377600
8/1/2016,21.88265991,22.36788838,21.8375231,22.24150393,283192000
11/1/2016,22.23699379,22.35660791,21.96842506,22.33629686,198957600
12/1/2016,22.5597229,22.72447554,22.30695227,22.69287942,196616800
13/1/2016,21.97970581,22.83731901,21.95939476,22.64097026,249758400
14/1/2016,22.46042061,22.67708214,21.60732208,22.10834864,252680400
15/1/2016,21.92102623,22.05192539,21.52156011,21.71113679,319335600
19/1/2016,21.81495857,22.2640763,21.5531602,22.20991177,212350800
20/1/2016,21.84429169,22.16025451,21.08372425,21.46287929,289337600
21/1/2016,21.73370934,22.09029432,21.42677416,21.90523061,208646000
22/1/2016,22.88922119,22.8982489,22.20087549,22.25955299,263202000
25/1/2016,22.44236183,22.9140478,22.39045296,22.91179045,207178000
26/1/2016,22.56649208,22.76735381,22.1331725,22.55295138,300308000
27/1/2016,21.08372307,21.80817964,21.06566766,21.67502486,533478800
28/1/2016,21.23493385,21.33197954,20.85126583,21.16722864,222715200
29/1/2016,21.96842003,21.96842003,21.2936149,21.39291795,257666000
1/2/2016,21.76304054,21.82623275,21.53058275,21.77206825,163774000
2/2/2016,21.32295799,21.67502998,21.27781945,21.53510309,149428800
3/2/2016,21.7449894,21.85557578,21.23267955,21.44031163,183857200
4/2/2016,21.91971588,22.08536253,21.59977061,21.75180136,185886800
5/2/2016,21.33428383,21.99232954,21.25940412,21.90156432,185672400
8/2/2016,21.55892372,21.71549193,21.11190651,21.13232777,216085600
9/2/2016,21.55438232,21.76994988,21.31385603,21.39554453,177324800
10/2/2016,21.39100838,21.86298608,21.35243373,21.76541378,169374400
11/2/2016,21.26166534,21.49311668,21.00979275,21.28208834,200298800
12/2/2016,21.32746887,21.44319453,21.10509597,21.37285233,161405600
16/2/2016,21.92879486,21.97644622,21.46816337,21.56119647,196231600
17/2/2016,22.26462364,22.28504491,21.81760637,21.93559994,179452800
18/2/2016,21.84256363,22.43934195,21.80398725,22.42799565,156084000
19/2/2016,21.79264641,21.95602346,21.73818797,21.78356971,141496800
22/2/2016,21.98325157,21.98779078,21.76541608,21.8539117,137123200
23/2/2016,21.48631287,21.89702332,21.4545453,21.87433245,127770400
24/2/2016,21.80625725,21.86979237,21.17544175,21.3252046,145022800
25/2/2016,21.95601463,21.95601463,21.61337689,21.79490725,110330800
26/2/2016,21.99005508,22.24192595,21.91517367,22.05585808,115964400
29/2/2016,21.94013786,22.28958281,21.93106117,21.97871252,140865200
1/3/2016,22.81147957,22.865938,22.1057826,22.15797316,201628400
2/3/2016,22.8614006,22.89316817,22.60952796,22.80694217,132678400
3/3/2016,23.03158188,23.07923322,22.79332344,22.82282313,147822800
4/3/2016,23.37422562,23.54214016,23.00208976,23.22900195,184220400
7/3/2016,23.11554146,23.33337692,22.90905057,23.23353501,143315600
8/3/2016,22.9249382,23.09058486,22.78198415,22.86821015,126247600
9/3/2016,22.94535446,23.04973383,22.75247777,22.98846659,108806800
10/3/2016,22.95670891,23.19950491,22.72525921,23.01116909,134054400
11/3/2016,23.20403862,23.2085761,23.03158489,23.19949941,109632800
14/3/2016,23.26303101,23.35152833,23.09511651,23.1246162,100304400
15/3/2016,23.73047638,23.86662334,23.56482973,23.5897902,160270800
16/3/2016,24.04587936,24.12302866,23.73273951,23.73727872,153214000
17/3/2016,24.00730515,24.15933586,23.81669805,23.94376829,137682800
18/3/2016,24.03453636,24.16614583,23.86889145,24.12983906,176820800
21/3/2016,24.03226089,24.42708746,23.85753761,24.03679837,142010800
22/3/2016,24.21606064,24.34540047,23.87342287,23.88249956,129777600
23/3/2016,24.08218384,24.29548179,24.02999502,24.16160447,102814000
24/3/2016,23.977808,24.10941747,23.80081679,23.93242626,104532000
28/3/2016,23.86888885,24.095801,23.83938917,24.05268714,77645600
29/3/2016,24.43389702,24.45885749,23.79854239,23.800812,124760400
30/3/2016,24.86049461,25.0556392,24.64265916,24.65400546,182404400
31/3/2016,24.7311554,24.93764629,24.70619492,24.89680203,103553600
1/4/2016,24.95806694,24.96033655,24.55189398,24.68350345,103496000
4/4/2016,25.21447754,25.45727346,25.02160084,25.055638,149424800
5/4/2016,24.91722488,25.1259854,24.82872928,24.84915227,106314800
6/4/2016,25.17817116,25.18271037,24.7788053,25.01252626,105616400
7/4/2016,24.62904549,25.05563971,24.5337428,24.94899072,127207600
8/4/2016,24.6562748,24.90814569,24.5450866,24.71300283,94326800
11/4/2016,24.73795891,25.09875008,24.69484678,24.72661434,117630000
12/4/2016,25.06017876,25.07379293,24.6562754,24.810574,108929200
13/4/2016,25.42324066,25.49131328,25.14187005,25.14187005,133029200
14/4/2016,25.43685341,25.50265814,25.2621318,25.32793654,101895600
15/4/2016,24.92630005,25.48223587,24.8990717,25.43912201,187756000
18/4/2016,24.38852501,24.7220845,24.26599221,24.70847032,243286000
19/4/2016,24.25917816,24.50651157,24.10487783,24.47928149,129539600
20/4/2016,24.30909348,24.52692889,24.06629759,24.19790703,122444000
21/4/2016,24.04587936,24.26371481,23.94376786,24.26371481,126210000
22/4/2016,23.98007202,24.1616024,23.73954574,23.82804132,134732400
25/4/2016,23.84392929,23.97326915,23.71458943,23.8257759,112126400
26/4/2016,23.6782856,23.89385321,23.57844542,23.57844542,224064800
27/4/2016,22.19654655,22.39849823,21.71095469,21.78356651,458408400
28/4/2016,21.51807976,22.21016078,21.38647029,22.14889526,328970800
29/4/2016,21.27074623,21.49312092,20.99164523,21.32747427,274126000
2/5/2016,21.2480545,21.34789641,20.96668391,21.32293593,192640400
3/5/2016,21.59749413,21.72456435,21.25712597,21.3751195,227325200
4/5/2016,21.37285423,21.76087377,21.28889612,21.60203424,164102000
5/5/2016,21.28610229,21.47558647,21.15825839,21.45960598,143562000
6/5/2016,21.16739082,21.33404424,20.96877469,21.31578207,174799600
9/5/2016,21.18336868,21.40709549,21.13770891,21.23131014,131745600
10/5/2016,21.3271904,21.36143479,21.0281263,21.30664481,134747200
11/5/2016,21.11944962,21.36144037,21.10803423,21.34089477,114876400
12/5/2016,20.62404823,21.18108532,20.42543387,21.16738825,305258800
13/5/2016,20.66514397,20.92768206,20.54643201,20.54643201,177571200
16/5/2016,21.43221474,21.54864503,20.92312069,21.09205757,245039200
17/5/2016,21.3431797,21.6194149,21.23359969,21.58517223,187667600
18/5/2016,21.58744812,21.73583935,21.43449178,21.49613205,168249600
19/5/2016,21.50526237,21.60571214,21.36143799,21.60571214,121768400
20/5/2016,21.73812675,21.78606822,21.57832012,21.60571599,128104000
23/5/2016,22.01435852,22.1878622,21.84085484,21.88651462,152074400
24/5/2016,22.34995651,22.39333114,22.10796397,22.19471671,140560800
25/5/2016,22.74261284,22.77000696,22.39788896,22.52573284,152675200
26/5/2016,22.92296982,22.99602373,22.51888902,22.75631466,225324800
27/5/2016,22.90927124,22.93666711,22.65814853,22.70152489,145364800
31/5/2016,22.79740715,22.92068595,22.55998151,22.73805031,169228800
1/6/2016,22.47779274,22.7243503,22.44811519,22.60563663,116693200
2/6/2016,22.30885506,22.33624918,22.06001408,22.28145919,160766400
3/6/2016,22.35451698,22.43441942,22.24721867,22.32483943,114019600
6/6/2016,22.51660728,23.26084524,22.27005141,22.37049945,93170000
7/6/2016,22.60791969,22.79968726,22.59193921,22.65814457,89638000
8/6/2016,22.58737183,22.72891276,22.528015,22.60563399,83392400
9/6/2016,22.74946594,22.82708496,22.4777959,22.48692786,106405600
10/6/2016,22.56225967,22.68097159,22.48235725,22.49377089,126851600
13/6/2016,22.22210693,22.62847116,22.16731694,22.53030481,152082000
14/6/2016,22.24949837,22.48235886,22.08741009,22.2175374,127727600
15/6/2016,22.17644691,22.46638085,22.15133447,22.33168668,117780800
16/6/2016,22.27005005,22.31570809,21.93217462,22.0189256,125307200
17/6/2016,21.76323318,22.06458072,21.75638465,22.05773219,244032800
20/6/2016,21.71072769,22.04631967,21.6947472,21.91619234,137647600
21/6/2016,21.89564705,21.99609508,21.61484506,21.67420191,142185600
22/6/2016,21.81346321,22.11937593,21.76780343,21.9732681,116876400
23/6/2016,21.93902206,21.98239842,21.74497279,21.90249598,128960800
24/6/2016,21.32263374,21.61028432,21.15141345,21.21077031,301245600
27/6/2016,21.01215172,21.24272884,20.88887291,21.23131345,181958400
28/6/2016,21.36600494,21.38198717,21.0349798,21.20848349,161779600
29/6/2016,21.55092812,21.58517252,21.37514097,21.45276174,146124000
30/6/2016,21.82487869,21.86368821,21.52809791,21.56005889,143345600
1/7/2016,21.89108086,22.02349161,21.76323695,21.79976304,104106000
5/7/2016,21.68561935,21.77922061,21.56462396,21.77693719,110820800
6/7/2016,21.80889511,21.8385744,21.54407535,21.59658192,123796400
7/7/2016,21.90249443,22.03033832,21.82944053,21.8477027,100558400
8/7/2016,22.07143021,22.11937166,21.92760583,22.02805386,115648400
11/7/2016,22.139925,22.29288137,22.08285157,22.08741668,95179600
12/7/2016,22.2403698,22.30429175,22.17188274,22.18329638,96670000
13/7/2016,22.11481285,22.29744678,22.10796258,22.23809167,103568800
14/7/2016,22.55313301,22.59879105,22.21754102,22.23352151,155676000
15/7/2016,22.55085373,22.66956744,22.48693177,22.58281471,120548000
18/7/2016,22.79055595,22.85904301,22.50975399,22.53258301,145975600
19/7/2016,22.79969215,22.82936971,22.67869503,22.72891992,95119600
20/7/2016,22.82023621,22.93438305,22.77001132,22.82936816,105104000
21/7/2016,22.69924545,23.05766654,22.63075664,22.79056329,130808000
22/7/2016,22.52345657,22.6695644,22.44355239,22.66043244,113254800
25/7/2016,22.22210693,22.56454747,22.126224,22.42985503,161531600
26/7/2016,22.06915474,22.36593729,22.01208131,22.10339915,224959200
27/7/2016,23.50283623,23.82244776,23.45717818,23.80418385,369379200
28/7/2016,23.82016182,23.84527426,23.47315619,23.47543962,159479200
29/7/2016,23.79048538,23.86810614,23.66949,23.78592027,110934800
1/8/2016,24.21054268,24.2333717,23.83614123,23.83614123,152671600
2/8/2016,23.85212326,24.21510936,23.74254153,24.21054425,135266400
