Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.449573516845703,28.709081340547552,28.436151286928105,28.677761666210326,147544800
2015-06-15,28.393646240234375,28.465234313531752,28.122953784741334,28.210201695735194,175955600
2015-06-16,28.545764923095703,28.601693146576217,28.270599019376174,28.418248641831887,125976400
2015-06-17,28.478652954101562,28.60840513940006,28.35337256903566,28.572611962805503,131672400
2015-06-18,28.608409881591797,28.704606513151777,28.460760230124308,28.462997837405496,141628800
2015-06-19,28.322053909301758,28.59498393109185,28.277312010264776,28.5703753745833,218867600
2015-06-22,28.54801368713379,28.64868384602527,28.429446080103276,28.521167514925246,136157200
2015-06-23,28.418258666992188,28.548012600871054,28.38470137970703,28.518930528847665,121075600
2015-06-24,28.659860610961914,29.037935969420502,28.438385311253796,28.458518653593615,221123600
2015-06-25,28.52339744567871,28.90370872890344,28.52339744567871,28.827647154976148,127752400
2015-06-26,28.355619430541992,28.63302304016514,28.301928794729825,28.561434956817404,176267200
2015-06-29,27.858970642089844,28.292974268449026,27.847786019769835,28.067023733336914,196645600
2015-06-30,28.060314178466797,28.21467665349399,27.932797870729548,28.091633853574592,177482800
2015-07-01,28.322053909301758,28.398117185817476,28.18558889840671,28.38916846465127,120955200
2015-07-02,28.286264419555664,28.342192654041153,28.136375453970906,28.284026812273847,108844000
2015-07-06,28.18783187866211,28.239286608477762,27.930561643172588,27.950696696333278,112241600
2015-07-07,28.118484497070312,28.221392261205658,27.68895428602531,28.163226409548443,187787200
2015-07-08,27.420499801635742,27.88358560046609,27.41378868534458,27.84779241131505,243046400
2015-07-09,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000
2015-07-10,27.579334259033203,27.706850581768144,27.116248486280572,27.27955970294542,245418000
2015-07-13,28.111770629882812,28.13414158393267,27.811994383872626,27.970830376459347,165762000
2015-07-14,28.1005802154541,28.270602513752706,27.973063918428686,28.19677684000269,127072400
2015-07-15,28.371274948120117,28.44510062786121,28.093871380758944,28.125191055777417,134596800
2015-07-16,28.749347686767578,28.762773330113234,28.48984157296087,28.5770894799712,144889600
2015-07-17,28.99766731262207,28.997667312622074,28.704603936480872,28.876863838989998,184658800
2015-07-20,29.545772552490234,29.747112853008872,29.239283473075062,29.299686928666212,235600800
2015-07-21,29.250465393066406,29.735922038142906,29.154270472361155,29.720263908218314,307025600
2015-07-22,28.013336181640625,28.075975535245707,27.29074259416629,27.29074259416629,461802400
2015-07-23,27.999916076660156,28.43168046919192,27.977543414278724,28.23257606291761,203998000
2015-07-24,27.852258682250977,28.129662226565415,27.718031270924257,28.035703209316125,168649200
2015-07-27,27.46523666381836,27.653156419384597,27.31982461946616,27.53682473574972,177822000
2015-07-28,27.60169792175293,27.72026719647293,27.416017505631867,27.60169792175293,134472400
2015-07-29,27.514455795288086,27.628549879982344,27.35338219496546,27.5502506872684,148046800
2015-07-30,27.375749588012695,27.42049148758414,27.228098247197618,27.364563259722804,134513200
2015-07-31,27.136381149291992,27.436155678960716,27.04913323652009,27.427206956266886,171540000
2015-08-03,26.496557235717773,27.420490926640174,26.290740064234996,27.18111818456229,279904000
2015-08-04,25.646455764770508,26.331016934036064,25.33549486064043,26.268377573030666,496554400
2015-08-05,25.81647491455078,26.2728495398974,25.078221492738294,25.268377159934126,397250400
2015-08-06,25.872650146484375,26.180524745699543,25.645678591297774,26.061420486844845,211612000
2015-08-07,25.960296630859375,26.124347048434043,25.731077307919982,25.749055764685426,154681600
2015-08-10,26.904146194458008,26.964821345502152,26.187271059399706,26.187271059399706,219806400
2015-08-11,25.504100799560547,26.558064120270025,25.468145605070305,26.474915054074167,388331200
2015-08-12,25.897369384765625,25.937820048414704,24.636659034642378,25.288363409202088,404870000
2015-08-13,25.87714195251465,26.158048830604216,25.74005925884538,26.07714751255286,194143200
2015-08-14,26.059175491333008,26.13782909370305,25.620961339185683,25.6906257134963,171718000
2015-08-17,26.328847885131836,26.438962931358997,25.955802626150042,26.07715463637834,163538800
2015-08-18,26.180526733398438,26.391769300322867,26.070411693297782,26.164796013384056,138242800
2015-08-19,25.845687866210938,26.185022236948075,25.771528017829972,26.090637910565032,193146000
2015-08-20,25.315332412719727,25.69736514474302,25.0861114018899,25.63669000335854,274006400
2015-08-21,23.766977310180664,25.146792204570744,23.742257359750216,24.816445334745744,513102000
2015-08-24,23.17369270324707,24.450133530638883,20.674744684967497,21.31970744617118,648825200
2015-08-25,23.313032150268555,24.96926036037767,23.259098488910645,24.96926036037767,414406400
2015-08-26,24.650144577026367,24.69508899839027,23.60741822780192,24.065856812176996,387098400
2015-08-27,25.376008987426758,25.447921095676033,24.724304542000255,25.22094952201045,338464400
2015-08-28,25.45916175842285,25.46365551573893,25.06589198423986,25.207468485718483,212657600
2015-08-31,25.340055465698242,25.737818965695475,25.169263554370836,25.176005047071126,224917200
2015-09-01,24.20743751525879,25.142294950131475,24.12653617677212,24.753520692783827,307383600
2015-09-02,25.24566650390625,25.24566650390625,24.524297721583192,24.77149718879779,247555200
2015-09-03,24.802961349487305,25.344549072277275,24.728801501184112,25.279378452361136,212935600
2015-09-04,24.55575942993164,24.820935640339997,24.384969251005455,24.48834279546704,199985200
2015-09-08,25.238929748535156,25.295111144441982,24.791726317182476,25.113083970350317,219374400
2015-09-09,24.753520965576172,25.623207792112183,24.6681241548325,25.564780380521217,340043200
2015-09-10,25.297351837158203,25.45690675136854,24.69733510741237,24.780482452912036,251571200
2015-09-11,25.66590690612793,25.66590690612793,25.11532995053779,25.122071443252118,199662000
2015-09-14,25.91310691833496,26.268173757691024,25.811981089875907,26.198509374286793,233453600
2015-09-15,26.131086349487305,26.187267736277402,25.713096694607383,26.05243275088514,173364800
2015-09-16,26.16029930114746,26.18951300229648,25.942315266633322,26.12434239402279,148694000
2015-09-17,25.60074234008789,26.178287117640696,25.555797901683327,25.991766155193375,256450400
2015-09-18,25.495113372802734,25.686131464998823,25.140048301112394,25.216454166374902,297141200
2015-09-21,25.8906307220459,25.926587633449145,25.54230714405641,25.544553165129184,200888000
2015-09-22,25.483884811401367,25.659170514903753,25.286125175022995,25.479389339018024,201384800
2015-09-23,25.690624237060547,25.78051479796886,25.461404935538205,25.535563062356704,143026800
2015-09-24,25.84344482421875,25.955807627802308,25.252417094596538,25.45017501167629,200878000
2015-09-25,25.778268814086914,26.223226177832004,25.62320762884666,26.167044787761764,224607600
2015-09-28,25.26814842224121,25.746813359716448,25.26814842224121,25.58501064436697,208436000
2015-09-29,24.508569717407227,25.50859951637357,24.23889972359608,25.355786062675254,293461600
2015-09-30,24.7872257232666,25.065884890041065,24.43440672286452,24.75801030816015,265892000
2015-10-01,24.62542152404785,24.63441075009046,24.115293661877125,24.510811035154056,255716400
2015-10-02,24.805212020874023,24.946790251361485,24.169239852575654,24.272613426625988,232079200
2015-10-05,24.895103454589844,25.02769245951884,24.510822857150835,24.692850057379736,208258800
2015-10-06,25.014205932617188,25.110838008986548,24.66812830363205,24.861392456370766,192787200
2015-10-07,24.895103454589844,25.117581334260766,24.587230458105935,25.11083984010716,187062400
2015-10-08,24.607450485229492,24.762511680769144,24.31755428746931,24.762511680769144,247918400
2015-10-09,25.196226119995117,25.232181311930823,24.605196900402497,24.719807396579416,211064400
2015-10-12,25.079370498657227,25.337805218512766,25.043415302979504,25.333311461997994,121868800
2015-10-13,25.122072219848633,25.270390207708786,24.872626694587392,24.90408813790682,132197200
2015-10-14,24.76700210571289,25.061392020980943,24.620930158576584,25.009706105768306,177849600
2015-10-15,25.137798309326172,25.191731957289598,24.829923711267078,24.928803494633158,150694000
2015-10-16,24.95352554321289,25.169261867765638,24.83891503142803,25.119821971916483,156930400
2015-10-19,25.10858917236328,25.11308292946071,24.744533124749246,24.899594319671532,119036800
2015-10-20,25.56702423095703,25.656914790914158,24.904084565997888,25.020941093778276,195871200
2015-10-21,25.564781188964844,25.973781655635417,25.55129648896206,25.6187148454159,167180800
2015-10-22,25.95580291748047,25.95580291748047,25.641186781637312,25.69287441629469,166616400
2015-10-23,26.760318756103516,26.79402793131932,26.142323497053283,26.225470852796416,237467600
2015-10-26,25.90636444091797,26.546831997375826,25.825463095415913,26.535596747151715,265335200
2015-10-27,25.742319107055664,26.18952258734163,25.616471600580372,25.933335531135977,279537600
2015-10-28,26.80301284790039,26.809756053906188,26.08164411205352,26.277155937748724,342205600
2015-10-29,27.086166381835938,27.12212328764769,26.578286231622595,26.67491827284213,204909200
2015-10-30,26.854700088500977,27.241228263679538,26.843463126505448,27.189540638827655,197461200
2015-11-02,27.23223876953125,27.272689431990326,26.879419769284738,27.14684368857083,128813200
2015-11-03,27.544612884521484,27.751359996222238,27.124375453862754,27.144601646594364,182076000
2015-11-04,27.416519165039062,27.825519628264583,27.331124066834178,27.67045843843886,179544400
2015-11-05,27.290132522583008,27.68960036820362,27.123124252036362,27.500021969809346,158210800
2015-11-06,27.32172203063965,27.490987617424928,27.22242072392279,27.333007091835434,132169200
2015-11-09,27.21114730834961,27.490999382816522,27.09379054223746,27.299165313398554,135485600
2015-11-10,26.353530883789062,26.646925347764615,26.193292951631655,26.382871363302094,236511600
2015-11-11,26.20457649230957,26.50022657454588,26.00145739228274,26.263255726063772,180872000
2015-11-12,26.116561889648438,26.364817834384485,26.100763831034122,26.23843336546997,130102400
2015-11-13,25.35373306274414,26.082704449365423,25.33793500653174,25.9991994540376,183249600
2015-11-16,25.76899528503418,25.7825359821824,25.05130906457997,25.137069682949928,152426800
2015-11-17,25.65841293334961,25.965348077167487,25.5749079368292,25.93600759959758,110467600
2015-11-18,26.470884323120117,26.51602112967287,26.06690353359545,26.125582759601066,186698800
2015-11-19,26.807161331176758,27.02607848458693,26.351273332729036,26.54987771550227,173183200
2015-11-20,26.92452049255371,27.064445646040554,26.822960080463307,26.901950364183147,137148400
2015-11-23,26.574705123901367,27.021567165131476,26.482172415448915,26.917749392086588,129930000
2015-11-24,26.829729080200195,26.935802479511832,26.432520324379073,26.47991449222617,171212800
2015-11-25,26.637897491455078,26.908723546347577,26.61307172671012,26.904208831743524,85553200
2015-11-27,26.588241577148438,26.723655443192385,26.54084741277659,26.69657232561183,52185600
2015-11-30,26.698829650878906,26.949342892160754,26.574700847772107,26.628865361010153,156721200
2015-12-01,26.4821720123291,26.81393293273083,26.373842970070832,26.800392232913314,139409600
2015-12-02,26.242938995361328,26.655947482787614,26.197802189658912,26.48216716492991,133546400
2015-12-03,25.999202728271484,26.3580467958002,25.77802991344428,26.303882270801992,166278000
2015-12-04,26.86358642578125,26.913237957888665,25.978891721250324,26.019515545532826,231108000
2015-12-07,26.694318771362305,27.050905455271643,26.588245364718215,26.852301063632314,128336800
2015-12-08,26.68304443359375,26.766547739622773,26.37385181646396,26.522804729996064,137238000
2015-12-09,26.093992233276367,26.561165340666943,25.972120763279804,26.54988027568499,185445600
2015-12-10,26.218114852905273,26.391895181482443,26.069162007412285,26.18877609957485,116850800
2015-12-11,25.543312072753906,26.04208125585139,25.468834782309646,25.996944443262823,187544800
2015-12-14,25.385332107543945,25.43046892120061,24.778232149265072,25.317625165199875,257274800
2015-12-15,24.936206817626953,25.457546017836634,24.90461071117287,25.263454665699467,213292400
2015-12-16,25.1280460357666,25.274743258712757,24.554801287035072,25.06711116689984,224954000
2015-12-17,24.595426559448242,25.333423988396433,24.595426559448242,25.281515101448075,179091200
2015-12-18,23.929649353027344,24.71729837768362,23.87999781922301,24.579630563761512,385813200
2015-12-21,24.223045349121094,24.23207305781666,23.825834775813107,24.211760282786795,190362400
2015-12-22,24.200475692749023,24.31106210532407,24.02443796503497,24.238842161335977,131157600
2015-12-23,24.511917114257812,24.5660816268373,24.193696943903344,24.209494998483144,130629600
2015-12-24,24.381019592285156,24.59993673598354,24.36296417959976,24.59993673598354,54281600
2015-12-28,24.107942581176758,24.30429135781022,23.963502695558784,24.281721226671767,106816800
2015-12-29,24.541255950927734,24.696980862220546,24.116964110854564,24.139532514352073,123724800
2015-12-30,24.220779418945312,24.532227510343315,24.189183310623434,24.505146115700995,100855200
2015-12-31,23.755868911743164,24.155335065776598,23.656565851637144,24.150822072980475,163649200
2016-01-04,23.77617835998535,23.78069307433639,23.020125560934314,23.15779507703764,270597600
2016-01-05,23.180360794067383,23.88901934137532,23.112655583387454,23.866450937815344,223164000
2016-01-06,22.726728439331055,23.10362783775393,22.53940914043331,22.695132330029807,273829600
2016-01-07,21.767555236816406,22.598085174079145,21.763042245149517,22.27083903968046,324377600
2016-01-08,21.882659912109375,22.367888384113957,21.83752310060806,22.241503934423086,283192000
2016-01-11,22.23699378967285,22.356607914404123,21.968425057032142,22.336296861612475,198957600
2016-01-12,22.559722900390625,22.72447553744157,22.306952273720103,22.69287942434013,196616800
2016-01-13,21.979705810546875,22.837319011904945,21.959394761740434,22.640970264147654,249758400
2016-01-14,22.460420608520508,22.677082136934686,21.607322082128857,22.108348638100864,252680400
2016-01-15,21.9210262298584,22.051925392953642,21.521560112936886,21.711136786226017,319335600
2016-01-19,21.814958572387695,22.26407629753309,21.553160197941185,22.209911769732166,212350800
2016-01-20,21.84429168701172,22.16025450759533,21.08372424940403,21.46287928973259,289337600
2016-01-21,21.73370933532715,22.090294316035074,21.426774163732585,21.905230614502393,208646000
2016-01-22,22.88922119140625,22.898248896197163,22.2008754892208,22.259552987573787,263202000
2016-01-25,22.44236183166504,22.91404780200111,22.390452957649845,22.911790445254706,207178000
2016-01-26,22.566492080688477,22.76735381293576,22.133172504729767,22.552951382020684,300308000
2016-01-27,21.083723068237305,21.808179641485392,21.065667657362017,21.675024860462337,533478800
2016-01-28,21.234933853149414,21.331979536990776,20.851265831558248,21.167228643264455,222715200
2016-01-29,21.968420028686523,21.968420028686523,21.29361489793478,21.39291794714496,257666000
2016-02-01,21.76304054260254,21.826232752147625,21.53058274812231,21.772068247088775,163774000
2016-02-02,21.32295799255371,21.675029978460767,21.277819454707192,21.535103093925297,149428800
2016-02-03,21.7449893951416,21.855575783517853,21.23267954862153,21.440311626920305,183857200
2016-02-04,21.919715881347656,22.085362531753155,21.599770613033634,21.75180135564528,185886800
2016-02-05,21.33428382873535,21.99232954098681,21.259404120041232,21.901564316675803,185672400
2016-02-08,21.558923721313477,21.715491926616043,21.111906511618695,21.132327774013778,216085600
2016-02-09,21.55438232421875,21.769949882242138,21.31385602508739,21.395544528792783,177324800
2016-02-10,21.391008377075195,21.862986081295205,21.35243372569629,21.765413784088206,169374400
2016-02-11,21.26166534423828,21.49311668038653,21.009792747889836,21.282088335640594,200298800
2016-02-12,21.327468872070312,21.443194533655177,21.105095972305538,21.372852333084975,161405600
2016-02-16,21.928794860839844,21.976446215076695,21.46816337201427,21.56119647375211,196231600
2016-02-17,22.264623641967773,22.285044907114546,21.817606372039087,21.935599943470816,179452800
2016-02-18,21.84256362915039,22.43934194909031,21.803987248668836,22.427995649324743,156084000
2016-02-19,21.792646408081055,21.95602345792064,21.738187968535385,21.783569712956346,141496800
2016-02-22,21.983251571655273,21.98779078476927,21.765416084652546,21.853911697147325,137123200
2016-02-23,21.486312866210938,21.897023319567282,21.45454530248185,21.87433244993256,127770400
2016-02-24,21.806257247924805,21.86979237287173,21.175441748519887,21.325204598353906,145022800
2016-02-25,21.95601463317871,21.95601463317871,21.613376887547727,21.794907254674552,110330800
2016-02-26,21.990055084228516,22.241925952786698,21.91517366674255,22.05585807767748,115964400
2016-02-29,21.94013786315918,22.289582806203178,21.931061168783728,21.97871251585303,140865200
2016-03-01,22.811479568481445,22.865938003101313,22.10578259998999,22.15797315943575,201628400
2016-03-02,22.861400604248047,22.893168168824754,22.609527962816713,22.806942169431185,132678400
2016-03-03,23.03158187866211,23.079233219632314,22.793323442608855,22.8228231283539,147822800
2016-03-04,23.374225616455078,23.542140155477888,23.002089756349037,23.229001950618702,184220400
2016-03-07,23.115541458129883,23.333376915463656,22.90905056963086,23.233535014984803,143315600
2016-03-08,22.924938201904297,23.0905848617785,22.781984145916166,22.868210154594347,126247600
2016-03-09,22.945354461669922,23.049733830326787,22.752477772488778,22.9884665877486,108806800
2016-03-10,22.956708908081055,23.199504914509717,22.725259205146465,23.01116908740919,134054400
2016-03-11,23.204038619995117,23.208576101593884,23.03158488880042,23.19949940719391,109632800
2016-03-14,23.263031005859375,23.351528330026163,23.095116512952448,23.124616198075437,100304400
2016-03-15,23.73047637939453,23.86662334218389,23.5648297250124,23.589790203497415,160270800
2016-03-16,24.045879364013672,24.12302865938923,23.732739507907148,23.73727872010701,153214000
2016-03-17,24.007305145263672,24.1593358638334,23.816698047114713,23.943768291745858,137682800
2016-03-18,24.034536361694336,24.16614583430874,23.86889144892315,24.129839056538234,176820800
2016-03-21,24.03226089477539,24.427087456691766,23.857537611553624,24.036798374962103,142010800
2016-03-22,24.216060638427734,24.345400471784775,23.873422867842528,23.88249955998011,129777600
2016-03-23,24.082183837890625,24.295481794998434,24.029995017237972,24.161604468696073,102814000
2016-03-24,23.977807998657227,24.109417469508774,23.800816787402866,23.932426258254416,104532000
2016-03-28,23.86888885498047,24.095800997779172,23.839389168447187,24.052687136662694,77645600
2016-03-29,24.433897018432617,24.458857489993516,23.798542393394982,23.800811999319265,124760400
2016-03-30,24.86049461364746,25.055639201250653,24.642659157272288,24.654005457259437,182404400
2016-03-31,24.731155395507812,24.937646288426613,24.70619491985384,24.896802031102144,103553600
2016-04-01,24.958066940307617,24.9603365465485,24.55189398330587,24.683503446039865,103496000
2016-04-04,25.2144775390625,25.45727345883473,25.021600835720086,25.055638002851232,149424800
2016-04-05,24.917224884033203,25.12598539656865,24.82872927605069,24.849152271617218,106314800
2016-04-06,25.178171157836914,25.18271037016627,24.778805301764457,25.012526263062934,105616400
2016-04-07,24.629045486450195,25.05563971418443,24.533742796935478,24.948990724450283,127207600
2016-04-08,24.656274795532227,24.90814568672687,24.545086596713983,24.71300283244681,94326800
2016-04-11,24.737958908081055,25.098750084172945,24.694846781893023,24.72661434064299,117630000
2016-04-12,25.060178756713867,25.07379293192292,24.656275400956712,24.810574003198916,108929200
2016-04-13,25.423240661621094,25.49131327638193,25.141870045297402,25.141870045297402,133029200
2016-04-14,25.436853408813477,25.502658144559245,25.262131803090348,25.327936538836116,101895600
